90,INDIANB,INE562A01011,540.05,20
91,MANKIND,INE634S01028,2532.15,20
92,SARDAEN,INE385C01021,424.65,20.12
93,LAOPALA,INE059D01020,327,20
94,GMDCLTD,INE131A01031,329.65,21.1
95,ASTRAL,INE006I01046,1730.1,20
96,SONACOMS,INE073K01018,665.95,20
97,HAVELLS,INE176B01034,1614.1,20
98,INTELLECT,INE306R01017,717.05,20
99,SAFARI,INE429E01023,2300.2,20
100,PFIZER,INE182A01018,5208.1,20
101,MCX,INE745G01035,5949.15,20
102,ARVIND,INE034A01011,336.45,20
103,NORTHARC,INE850M01015,233.7,20
104,DCBBANK,INE503A01015,113.66,20
105,RRKABEL,INE777K01022,1525.3,20
106,JSWINFRA,INE880J01026,291.1,20
107,BIOCON,INE376G01013,331.55,20
108,BIRLACORPN,INE340A01012,1084.5,20
109,PIIND,INE603J01030,4446.15,20
110,INDUSINDBK,INE095A01012,1036.7,13.95
111,TATAPOWER,INE245A01021,399.35,20
112,FILATEX,INE816B01035,63.45,20
113,BRITANNIA,INE216A01030,5046.5,9
114,MSTCLTD,INE255X01014,582.9,22.14
115,IOLCP,INE485C01011,370,20
116,SGBNOV258,IN0020170109,7950,10
117,SGBOCT27VI,IN0020190388,7807.11,10
118,BPCL,INE029A01011,305.85,13.12
119,SGBDE30III,IN0020220110,8225.3,10
120,ABB,INE117A01022,6802,20
121,APTUS,INE852O01025,317.15,20
122,GOLDBEES,INF204KB17I5,63.25,20
123,CEATLTD,INE482A01020,2700.6,20
124,NSLNISP,INE0NNS01018,43.92,20
125,SGBOCT25V,IN0020170075,8040,10
126,MRF,INE883A01011,120483.7,20
127,SGBJUN28,IN0020200104,7947.58,10
128,SYNGENE,INE398R01022,862.75,20
129,INOXINDIA,INE616N01034,1182.75,20
130,ACC,INE012A01025,2197.8,20
131,GRINDWELL,INE536A01023,2090.65,20
132,SHREECEM,INE070A01015,24049.2,20
133,ITIETF,INF109KC16I6,45.47,20
134,PHARMABEES,INF204KC1089,22.28,20
135,CLEAN,INE227W01023,1308.65,20
136,KROSS,INE0O6601022,176.87,20
137,HCLTECH,INE860A01027,1864.75,9
138,JUBLPHARMA,INE700A01033,1145.55,20
139,TIMKEN,INE325A01013,3329.15,20
140,SGBMAR28X,IN0020190552,8116,10
141,SGBSEP31II,IN0020230093,8181.75,10
142,IIFL,INE530B01024,420.25,21.22
143,SBFC,INE423Y01016,81.86,20
144,ARE&M,INE885A01032,1246.4,20
145,ADANIENSOL,INE931S01010,889.85,22.57
146,KAYNES,INE918Z01012,5437.9,20.14
147,STARCEMENT,INE460H01021,184.73,20
148,SGBJUL25,IN0020170034,7881.2,10
149,ANDHRAPAP,INE435A01051,93.71,20
150,TI,INE133E01013,328.95,20.07
151,EXIDEIND,INE302A01020,418.45,20
152,ABREL,INE055A01016,2557.95,20
153,THERMAX,INE152A01029,4908.1,20
154,NEXT50IETF,INF109KC1NS5,70.11,6.64
155,GOKEX,INE887G01027,830.8,20
156,GILLETTE,INE322A01010,9556.15,20
157,DHAMPURSUG,INE041A01016,176.9,20
158,MOTILALOFS,INE338I01027,898.8,21.54
159,ZAGGLE,INE07K301024,413.65,100
160,SGBOCT27,IN0020190370,7960,10
161,VEEDOL,INE484C01030,1753.2,20
162,JSWSTEEL,INE019A01038,935.95,10.64
163,TDPOWERSYS,INE419M01027,405.35,20
164,BAJAJHLDNG,INE118A01012,10528.65,20
165,TTML,INE517B01013,67.11,20.18
166,IDEAFORGE,INE349Y01013,576.4,20
167,M&MFIN,INE774D01024,258.25,20
168,MOM30IETF,INF109KC17C7,33.67,7.31
169,KNRCON,INE634I01029,307.6,20
170,NAVKARCORP,INE278M01019,126.97,24.73
171,HATHWAY,INE982F01036,18.28,20
172,RAIN,INE855B01025,145.41,20
173,DISHTV,INE836F01026,11.76,20.64
174,IRFC,INE053F01010,139.62,20.78
175,WIPRO,INE075A01022,569,10.67
176,JTLIND,INE391J01024,183.79,20
177,TATATECH,INE142M01025,961.5,20
178,ATUL,INE100A01010,7225.5,20
179,GMRINFRA,INE776C01039,76.01,20
180,NEWGEN,INE619B01017,1199.2,20
181,NIACL,INE470Y01017,174.24,22.33
182,INTERARCH,INE00M901018,1502.2,20
183,DIVISLAB,INE361B01024,5770.1,20
184,ASTERDM,INE914M01019,432.3,20
185,SENCO,INE602W01019,1058.7,20
186,SHARDACROP,INE221J01015,746.9,20
187,SGBAPR28I,IN0020200062,7991.87,10
188,ABSLAMC,INE404A01024,780.75,20
189,AARTIDRUGS,INE767A01016,467.4,20
190,BANKBEES,INF204KB15I9,515.05,20
191,SGBAUG29V,IN0020210129,8073.62,10
192,ABDL,INE552Z01027,308.2,20
193,TRENT,INE849A01020,6498.25,14.05
194,EBBETF0430,INF754K01KO2,1428.19,20
195,MFSL,INE180A01020,1197.55,20
196,GLS,INE03Q201024,1059.75,20
197,BANSALWIRE,INE0B9K01025,404.9,20
198,FINCABLES,INE235A01022,1136.8,20
199,PVRINOX,INE191H01014,1443.35,20
200,TATACHEM,INE092A01019,1041.15,20
201,KAJARIACER,INE217B01036,1142.15,20
202,SILVERBEES,INF204KC1402,87.61,20
203,APLLTD,INE901L01018,1019.5,20
204,CAPLIPOINT,INE475E01026,1954,20
205,SGBNV29VII,IN0020210178,7987.19,10
206,POLYCAB,INE455K01017,6328.25,20
207,BSOFT,INE836A01035,549.9,20
208,AJANTPHARM,INE031B01049,2824.9,20
209,PVTBANIETF,INF109KC18U7,24.83,20
210,ACI,INE128X01021,676.2,20
211,HONAUT,INE671A01010,41987.75,20
212,SIEMENS,INE003A01024,6704.55,20
213,HAL,INE066F01020,4066.9,20
214,MAZDOCK,INE249Z01012,3890.8,25.56
215,HINDCOPPER,INE531E01026,261.7,20.49
216,TRIDENT,INE064C01022,31.72,20
217,SGBJUN29II,IN0020210061,7961.81,10
218,AUBANK,INE949L01017,560.8,20
219,MOREPENLAB,INE083A01026,75.53,21.69
220,UPL,INE628A01036,515.4,20
221,SGBJUL27,IN0020190081,8062.36,10
222,MARKSANS,INE750C01026,305.7,20.77
223,SANSTAR,INE08NE01025,112.54,20
224,SAREGAMA,INE979A01025,475.7,20
225,HCC,INE549A01026,35.38,25.65
226,POLICYBZR,INE417T01026,1632.85,20
227,CENTURYPLY,INE348B01021,749.55,20
228,HDFCLIFE,INE795G01014,685.05,9.7
229,BAJAJELEC,INE193E01025,806.15,20
230,ECLERX,INE738I01010,3322.4,20
231,HIKAL,INE475B01022,387.2,20
232,NAUKRI,INE663F01024,7614.95,20
233,APARINDS,INE372A01015,8737.85,20
234,TRITURBINE,INE152M01016,645.45,20
235,SOUTHBANK,INE683A01023,22.63,20
236,ALPHA,INF174KA1IA5,50.73,7.72
237,HOMEFIRST,INE481N01025,1027.95,20
238,PNGJL,INE953R01016,691.3,20
239,LTFOODS,INE818H01020,365.5,20
240,PEL,INE140A01024,1012.3,20
241,GMMPFAUDLR,INE541A01023,1241.95,20
242,AEROFLEX,INE024001021,176.21,20
243,SUMICHEM,INE258G01013,510.75,20
244,EMCURE,INE168P01015,1333.45,20
245,APLAPOLLO,INE702C01027,1498.3,20
246,GOODLUCK,INE127I01024,946,20
247,KTKBANK,INE614B01018,205.53,20
248,ORIENTCEM,INE876N01018,336.65,20
249,POLYPLEX,INE633B01018,1191.25,20
250,KOPRAN,INE082A01010,240.35,22.98
251,FEDFINA,INE007N01010,99.88,20
252,BOMDYEING,INE032A01023,208.22,21
253,GIPCL,INE162A01010,190.16,20.11
254,SGBJUL28IV,IN0020200146,7982.15,10
255,TRIVENI,INE256C01024,379.05,20
256,PSPPROJECT,INE488V01015,619.35,20
257,SGBOCT25,IN0020170059,7853.22,10
258,MASTEK,INE759A01021,3011.6,20
259,CARTRADE,INE290S01011,1181.65,20
260,LODHA,INE670K01029,1202.1,20
261,RADICO,INE944F01028,2257.5,20
262,PERSISTENT,INE262H01021,5640.6,20
263,RTNINDIA,INE834M01019,62.53,21.57
264,GALAXYSURF,INE600K01018,2768.95,20
265,SGBD29VIII,IN0020210228,7992.64,10
266,GODIGIT,INE03JT01014,316.45,20
267,SMALLCAP,INF769K01LC3,47.7,6.5
268,HBLPOWER,INE292B01021,518.6,21.19
269,NATCOPHARM,INE987B01026,1366.95,20
270,BANDHANBNK,INE545U01014,165.1,20
271,SGBAUG28V,IN0020200161,7954.54,10
272,MGL,INE002S01010,1329.65,20
273,MAHABANK,INE457A01014,50.17,20
274,GODREJIND,INE233A01035,932.85,20
275,SHRIRAMFIN,INE721A01013,2853.85,13.92
276,FEDERALBNK,INE171A01029,199.38,20
277,LLOYDSENGG,INE093R01011,69.79,24.24
278,BFUTILITIE,INE243D01012,928.75,100
279,SGBMAY25,IN0020170018,7811.64,10
280,BHARTIHEXA,INE343G01021,1426,20
281,HDFCSILVER,INF179KC1DI2,87.94,20
282,ALKYLAMINE,INE150B01039,1933.3,20
283,PETRONET,INE347G01014,314.85,20
284,ESCORTS,INE042A01014,3495.25,20
285,FCL,INE045J01026,353.4,20
286,BORORENEW,INE666D01022,442,20
287,SETFNIF50,INF200KA1FS1,249.24,6
288,SGBN28VIII,IN0020200286,8012.43,10
289,GREENPANEL,INE08ZM01014,341.5,20
290,LIQUIDBETF,INF0QA701854,1000.16,5
291,NOCIL,INE163A01018,253.8,20
292,CGPOWER,INE067A01029,689.05,20
293,ACLGATI,INE152B01027,91.84,20
294,PRAKASH,INE603A01013,170.29,21.24
295,CHOLAFIN,INE121A01024,1205.05,20
296,SHARDAMOTR,INE597I01028,1995.15,20
297,SEQUENT,INE807F01027,195.92,100
298,M&M,INE101A01026,2798.95,12.12
299,UNOMINDA,INE405E01023,964.3,20
300,JWL,INE209L01016,439.7,23.07
301,AWL,INE699H01024,323.45,20
302,MMTC,INE123F01029,75.44,24.05
303,ELGIEQUIP,INE285A01027,570.05,20
304,MID150BEES,INF204KB1V68,206.7,6.23
305,PGHH,INE179A01014,15534.95,20
306,SANSERA,INE953O01021,1451,20
307,TVSMOTOR,INE494B01023,2385.75,20
308,PNCINFRA,INE195J01029,309.2,20
309,SDBL,INE480C01038,102.29,20
310,GAEL,INE036B01030,121.9,20
311,SRF,INE647A01010,2197.9,20
312,CHALET,INE427F01016,818.55,20
313,BANKINDIA,INE084A01016,104.74,20
314,ZYDUSLIFE,INE010B01027,963.75,20
315,GABRIEL,INE524A01029,414.3,20
316,CANBK,INE476A01022,98.33,20
317,KARURVYSYA,INE036D01028,211.51,20
318,ADANIENT,INE423A01024,2816.7,19.23
319,GODFRYPHLP,INE260B01028,6302.45,23.31
320,SOBHA,INE671H01015,1546.8,20
321,PGHL,INE199A01012,5213.05,20
322,CDSL,INE736A01011,1435.25,20
323,MUTHOOTFIN,INE414G01012,1770.3,20
324,MAHLIFE,INE813A01018,474.7,20
325,JKTYRE,INE573A01042,363.5,20
326,UBL,INE686F01025,1856.4,20
327,TIPSMUSIC,INE716B01029,877.3,20
328,WESTLIFE,INE274F01020,726.45,20
329,COFORGE,INE591G01017,8056.2,20
330,AAVAS,INE216P01012,1659.25,20
331,ENGINERSIN,INE510A01028,179.29,21.36
332,KELLTONTEC,INE164B01022,141.4,22.59
333,AFFLE,INE00WC01027,1518.35,20
334,VAIBHAVGBL,INE884A01027,269.7,20
335,WSTCSTPAPR,INE976A01021,535.75,20
336,KPRMILL,INE930H01031,879.05,20
337,LIQUIDSHRI,INF680P01422,1022.32,5
338,CYIENTDLM,INE055S01018,614.1,20
339,MHRIL,INE998I01010,355.2,20
340,ONGC,INE213A01029,252.55,13.83
341,GODREJCP,INE102D01028,1183.9,20
342,ANGELONE,INE732I01013,2614.05,21.63
343,MOGSEC,INF247L01AK4,57.99,80
344,HEROMOTOCO,INE158A01026,4519.6,10.19
345,IONEXCHANG,INE570A01022,625.35,20
346,GODREJPROP,INE484J01027,2569.15,20
347,RBA,INE07T201019,84.71,20
348,EVEREADY,INE128A01029,364.9,20
349,IGL,INE203G01027,419.5,20
350,GICRE,INE481Y01014,348.7,20
351,APOLLOHOSP,INE437A01024,6858.85,9.32
352,KEC,INE389H01022,965.65,20
353,SAIL,INE114A01011,111.69,20
354,SPIC,INE147A01011,74.21,20
355,MASFIN,INE348L01012,285.85,20
356,LICHSGFIN,INE115A01026,606.85,20
357,INDIGO,INE646L01027,3848.8,20
358,TATASTEEL,INE081A01020,139.17,11.75
359,SGBMAY29I,IN0020210053,7954.45,10
360,IDBI,INE008A01015,76.82,20
361,SGBJAN26,IN0020170166,8000,10
362,ZENSARTECH,INE520A01027,698,20
363,FIEMIND,INE737H01014,1465.35,20
364,MEDPLUS,INE804L01022,683.6,20
365,CARYSIL,INE482D01024,753.1,20
366,YATHARTH,INE0JO301016,585.05,20
367,SHK,INE500L01026,279.25,20.25
368,NUVOCO,INE118D01016,328.6,20
369,CUB,INE491A01021,170.67,20
370,FIVESTAR,INE128S01021,642.75,20
371,UTKARSHBNK,INE735W01017,35.2,20
372,RVNL,INE415G01027,419.85,25.12
373,SATIN,INE836B01017,149.81,20
374,BAJAJFINSV,INE918I01026,1664.45,9.47
375,NEULANDLAB,INE794A01010,14666.35,24.23
376,BEML,INE258A01016,3811.55,22.31
377,GPPL,INE517F01014,175.51,20
378,SUNDARMFIN,INE660A01013,4167.05,20
379,EBBETF0425,INF754K01LD3,1252.52,20
380,RBLBANK,INE976G01028,152.12,20
381,OLECTRA,INE260D01016,1426.25,20
382,HONASA,INE0J5401028,364.25,20
383,MINDACORP,INE842C01021,476.55,20
384,VINATIORGA,INE410B01037,1860.05,20
385,RELIANCE,INE002A01018,1252.05,9
386,IMAGICAA,INE172N01012,71.98,21.21
387,ANURAS,INE930P01018,723.3,20
388,AHLUCONT,INE758C01029,1024.75,20
389,SIGNATURE,INE903U01023,1257.25,20
390,DEEPAKFERT,INE501A01019,1237.35,20
391,HAPPSTMNDS,INE419U01012,749.85,20
392,UNIPARTS,INE244O01017,425.55,20
393,SFL,INE916U01025,829.4,20
394,WELSPUNLIV,INE192B01031,148.73,20
395,SUVENPHAR,INE03QK01018,1262.3,20
396,KOTAKBANK,INE237A01028,1687.85,9
397,INFY,INE009A01021,1868.4,9.12
398,UNIECOM,INE00U401027,184.32,20
399,LIQUID,INF769K01KS1,999.99,5
400,WCIL,INE0CJF01024,121.43,20
401,SHAREINDIA,INE932X01026,272.95,20
402,VARROC,INE665L01035,500.05,20
403,KANSAINER,INE531A01024,262.3,20
404,SBIN,INE062A01020,808.65,11.07
405,ENTERO,INE010601016,1370.85,20
406,DELTACORP,INE124G01033,116.32,20
407,LINDEINDIA,INE473A01011,6687.85,20
408,CAMLINFINE,INE052I01032,108.1,20
409,PRESTIGE,INE811K01011,1519.6,20
410,GRASIM,INE047A01021,2502.9,9.15
411,NHPC,INE848E01016,77.94,20
412,SHILPAMED,INE790G01031,824.85,20
413,TECHM,INE669C01036,1675.6,10.24
414,SGBDEC2513,IN0020170158,8250,10
415,REDINGTON,INE891D01026,186.18,20
416,ALKEM,INE540L01014,5571.2,20
417,NTPC,INE733E01010,381.35,11.86
418,JIOFIN,INE758E01017,299.4,20
419,PIDILITIND,INE318A01026,2988.55,20
420,RENUKA,INE087H01022,39.82,20
421,GANECOS,INE845D01014,2194.25,20
422,LICI,INE0J1Y01017,897.9,20
423,PPLPHARMA,INE0DK501011,259.7,20
424,JINDALSAW,INE324A01032,288.55,20
425,JBCHEPHARM,INE572A01036,1715.45,20
426,UNITDSPR,INE854D01024,1427.7,20
427,SGBNOV26,IN0020180314,7989,10
428,SGBSEP28VI,IN0020200195,7953,10
429,RELAXO,INE131B01039,683.8,20
430,SGBDEC25,IN0020170125,8106,10
431,JAMNAAUTO,INE039C01032,106.16,20
432,MANGLMCEM,INE347A01017,823.45,20
433,BAJAJHFL,INE377Y01014,129.3,20
434,CMSINFO,INE925R01014,490.1,20
435,MUTHOOTMF,INE046W01019,192.6,20
436,ARVINDFASN,INE955V01021,549.4,20
437,SBICARD,INE018E01016,680.3,20
438,TEGA,INE011K01018,2053.55,20
439,LOWVOLIETF,INF109KC19U5,20.87,6.85
440,PHOENIXLTD,INE211B01039,1446,20
441,AUROPHARMA,INE406A01037,1249.45,20
442,CERA,INE739E01017,6765.4,20
443,VPRPL,INE0AE001013,272.25,20.28
444,GATEWAY,INE079J01017,83.4,20
445,SUPRAJIT,INE399C01030,440.75,20
446,ORIENTPPR,INE592A01026,36.48,20
447,TBOTEK,INE673O01025,1591.45,20
448,AVANTEL,INE005B01027,146.42,20
449,HINDUNILVR,INE030A01027,2464.95,9
450,LUPIN,INE326A01037,2039,20
451,TIRUMALCHM,INE338A01024,311.7,20
452,ITBEES,INF204KB15V2,45.46,20
453,ALPL30IETF,INF109KC17V7,28.12,6
454,VRLLOG,INE366I01010,532.9,20
455,SETFGOLD,INF200KA16D8,65.13,20
456,MIDCAPETF,INF769K01IC9,20.28,6.4
457,SUDARSCHEM,INE659A01023,913.65,20
458,KSB,INE999A01023,799.05,20
459,LAURUSLABS,INE947Q01028,476.65,20
460,SUPREMEIND,INE195A01028,4516.2,20
461,LTIM,INE214T01019,5947.55,20
462,SYMPHONY,INE225D01027,1425.9,20
463,SGBOCT26,IN0020180249,7949,10
464,HINDOILEXP,INE345A01011,186.61,20
465,MON100,INF247L01AP3,173.61,6.89
466,VIPIND,INE054A01027,461.9,20
467,SUPRIYA,INE07RO01027,608.9,20
468,PTC,INE877F01012,170.92,20
469,HDFCAMC,INE127D01025,4249.15,20
470,JUSTDIAL,INE599M01018,1061.15,20
471,GOLD1,INF174KA1HJ8,63.7,20
472,ACE,INE731H01025,1228.2,20.6
473,SGBJ28VIII,IN0020190537,8375,10
474,LIQUIDETF,INF740KA1EU7,1000,5
475,UJJIVANSFB,INE551W01018,34.13,20
476,KALYANKJIL,INE303R01014,670.45,20
477,SYRMA,INE0DYJ01015,536.9,20
478,SPANDANA,INE572J01011,369.15,20
479,BALRAMCHIN,INE119A01028,547.6,20
480,PATELENG,INE244B01030,50.01,21.2
481,TATAELXSI,INE670A01012,6417.3,20
482,SGBMAR31IV,IN0020220169,8029.41,10
483,DBL,INE917M01012,477.25,20
484,SGBJAN30IX,IN0020210236,8003.02,10
485,PNBHOUSING,INE572E01012,924.65,20
486,PSUBNKBEES,INF204KB16I7,72.73,20
487,ADANIPORTS,INE742F01042,1287.9,16.26
488,HINDZINC,INE267A01025,485.7,20
489,ORCHPHARMA,INE191A01027,1451.25,20
490,NYKAA,INE388Y01029,172.23,20
491,JISLJALEQS,INE175A01038,64.49,22.83
492,J&KBANK,INE168A01041,95.96,20
493,SGBSEP29VI,IN0020210145,8001,10
494,PSB,INE608A01012,47.13,20.67
495,KIMS,INE967H01025,554.2,20
496,VIJAYA,INE043W01024,1017.05,20
497,BANCOINDIA,INE213C01025,699.2,20
498,METROPOLIS,INE112L01020,2050.15,20
499,TTKPRESTIG,INE690A01028,850,20
500,HGINFRA,INE926X01010,1197.8,20
501,PCBL,INE602A01031,385.15,20
502,TATACOMM,INE151A01013,1745.1,20
503,PITTIENG,INE450D01021,1266.25,20
504,GROWWLIQID,INF666M01IP5,100.92,5
505,ATGL,INE399L01023,678.9,20.43
506,DATAPATTNS,INE0IX101010,2172.15,20.39
507,RAINBOW,INE961O01016,1599.35,20
508,TEXRAIL,INE621L01012,195.45,22.72
509,SUNDRMFAST,INE387A01021,1198.95,20
510,ASHOKLEY,INE208A01029,217.42,20
511,AMBER,INE371P01015,6086.95,20
512,VESUVIUS,INE386A01015,5294.75,20
513,GSPL,INE246F01010,359.85,20
514,SGBDC27VII,IN0020190461,8100,10
515,TATAMOTORS,INE155A01022,786.25,11.86
516,SGBNOV25IX,IN0020170117,8000,10
517,ASKAUTOLTD,INE491J01022,408.8,20
518,FORCEMOT,INE451A01017,6704.05,23.42
519,BATAINDIA,INE176A01028,1317.95,20
520,INFIBEAM,INE483S01020,26.57,20
521,ORIENTELEC,INE142Z01019,226.03,20
522,CSBBANK,INE679A01013,308.75,20
523,MOLDTKPAC,INE893J01029,675.95,20
524,JKCEMENT,INE823G01014,3973.85,20
525,WABAG,INE956G01038,1662.2,20.29
526,KRN,INE0Q3J01015,619.9,20
527,AVANTIFEED,INE871C01038,565.4,20
528,ASHOKA,INE442H01029,233.31,20
529,RATNAMANI,INE703B01027,3512.2,20
530,POLYMED,INE205C01021,2655.15,20
531,COROMANDEL,INE169A01031,1684.95,20
532,CIEINDIA,INE536H01010,470.9,20
533,SGBDEC26,IN0020180389,8000,10
534,GLENMARK,INE935A01035,1539.4,20
535,SAMHI,INE08U801020,178.92,20
536,LT,INE018A01030,3547.95,10.53
537,STARHEALTH,INE575P01011,466.75,20
538,AXISBANK,INE238A01034,1139.15,9.8
539,RAILTEL,INE0DD101019,375.25,23.84
540,JSWENERGY,INE121E01018,728.95,20
541,ELECTCAST,INE086A01029,141.36,21.86
542,CAPACITE,INE264T01014,345.15,20
543,BSE,INE118H01025,4491.8,23.31
544,IPCALAB,INE571A01038,1504.85,20
545,FDC,INE258B01022,495.7,20
546,CENTRALBK,INE483A01010,52.02,20
547,DBREALTY,INE879I01012,152.41,24.99
548,HINDPETRO,INE094A01015,371.4,20
549,BAJFINANCE,INE296A01024,6566,10.34
550,NLCINDIA,INE589A01014,236.4,20.7
551,SURYAROSNI,INE335A01020,653.55,20
552,LTGILTBEES,INF204KB1882,26.88,10
553,KESORAMIND,INE087A01019,206.56,20
554,INGERRAND,INE177A01018,4098.4,20
555,ABBOTINDIA,INE358A01014,27629.8,20
556,PARADEEP,INE088F01024,106.72,20
557,DEN,INE947J01015,43.24,20
558,SCI,INE109A01011,211.46,22.47
559,IOC,INE242A01010,135.99,20
560,OBEROIRLTY,INE093I01010,1927.15,20
561,BALKRISIND,INE787D01026,2652.7,20
562,IEX,INE022Q01020,162.72,20
563,EMBDL,INE069I01010,114.7,23.64
564,ENDURANCE,INE913H01037,2398.25,20
565,MIDHANI,INE099Z01011,306.4,20
566,DREAMFOLKS,INE0JS101016,415.75,20
567,ANUP,INE294Z01018,3243.85,21.2
568,STYLEBAAZA,INE01FR01028,317.4,20
569,INDHOTEL,INE053A01029,714.15,20
570,AUTOBEES,INF204KC1337,232.92,20
571,GENESYS,INE727B01026,707.75,23.88
572,PNB,INE160A01022,100.56,20
573,ISGEC,INE858B01029,1249.95,20
574,FSL,INE684F01012,349.45,20
575,ULTRACEMCO,INE481G01011,10782.2,9
576,ASTRAZEN,INE203A01020,7128.65,20
577,PRINCEPIPE,INE689W01016,442.3,20
578,BANKBARODA,INE028A01039,243.3,20
579,ICICIGI,INE765G01017,1868.2,20
580,GHCL,INE539A01019,568.25,20
581,SUNPHARMA,INE044A01036,1779,9
582,LIQUIDCASE,INF0R8F01034,105.33,5
583,RAMCOCEM,INE331A01037,883.9,20
584,GLAND,INE068V01023,1703.4,20
585,BEL,INE263A01024,281.55,15.04
586,SKIPPER,INE439E01022,518.45,26.17
587,BCLIND,INE412G01024,52.8,20
588,CONCOR,INE111A01025,792.35,20
589,SWARAJENG,INE277A01016,2878.95,20
590,SGBDEC25XI,IN0020170133,8050,10
591,INDGN,INE065X01017,643.4,20
592,SAMMAANCAP,INE148I01020,133.74,20
593,FMCGIETF,INF109KC19V3,59.6,20
594,GAIL,INE129A01019,189.47,20
595,REDTAPE,INE0LXT01019,878.75,20
596,PATANJALI,INE619A01035,1843,20
597,CREDITACC,INE741K01010,897,20
598,DELHIVERY,INE148O01028,330.3,20
599,ABFRL,INE647O01011,290.1,20
600,FINPIPE,INE183A01024,263.3,20
601,SGBJU29III,IN0020210087,7955.13,10
602,IOB,INE565A01014,49.32,20.57
603,TMB,INE668A01016,435.05,20
604,SCHAEFFLER,INE513A01022,3397.4,20
605,ICICIPRULI,INE726G01019,688,20
