71,BERGEPAINT,INE463A01038,490.8,20
72,OIL,INE274J01014,506.5,20
73,ITC,INE154A01025,476.95,9
74,LICNETFGSC,INF767K01MV5,26.47,80
75,EMAMILTD,INE548C01032,674.8,20
76,EBBETF0431,INF754K01LE1,1278.28,20
77,IMFA,INE919H01018,763.2,20
78,DRREDDY,INE089A01031,1287.9,9
79,3MINDIA,INE470A01017,34973.3,20
80,CONFIPET,INE552D01024,75.33,20
81,GUJGASLTD,INE844O01030,517.65,20
82,SETF10GILT,INF200KA1JT1,240.13,80
83,WHIRLPOOL,INE716A01013,1931.55,20
84,SOTL,INE035D01020,521.55,20
85,LTF,INE498L01015,140.16,20
86,ADVENZYMES,INE837H01020,411.85,20
87,VTL,INE825A01020,484.7,20
88,ICICIB22,INF109KB15Y7,113.41,20
89,JYOTHYLAB,INE668F01031,477.6,20
90,INDIANB,INE562A01011,566.6,20
91,MANKIND,INE634S01028,2646.65,20
92,SARDAEN,INE385C01021,459.85,20.03
93,LAOPALA,INE059D01020,332,20
94,GMDCLTD,INE131A01031,347.7,21.1
95,ASTRAL,INE006I01046,1713.55,20
96,SONACOMS,INE073K01018,699.2,20
97,HAVELLS,INE176B01034,1641.75,20
98,INTELLECT,INE306R01017,744.5,20
99,SAFARI,INE429E01023,2300.5,20
100,PFIZER,INE182A01018,5203.3,20
101,MCX,INE745G01035,6405.05,20
102,ARVIND,INE034A01011,359.85,20
103,NORTHARC,INE850M01015,250.35,20
104,DCBBANK,INE503A01015,119.8,20
105,RRKABEL,INE777K01022,1501.65,20
106,JSWINFRA,INE880J01026,307.6,20
107,BIOCON,INE376G01013,348.7,20
108,BIRLACORPN,INE340A01012,1139.55,20
109,PIIND,INE603J01030,4599.7,20
110,INDUSINDBK,INE095A01012,1060.8,13.98
111,TATAPOWER,INE245A01021,431.5,20
112,FILATEX,INE816B01035,63.83,20
113,BRITANNIA,INE216A01030,5434.65,9
114,MSTCLTD,INE255X01014,605.45,22.22
115,IOLCP,INE485C01011,393.3,20
116,SGBNOV258,IN0020170109,8100,10
117,SGBOCT27VI,IN0020190388,8130,10
118,BPCL,INE029A01011,312.55,13.17
119,SGBDE30III,IN0020220110,8279.5,10
120,ABB,INE117A01022,7237.8,20
121,APTUS,INE852O01025,332.6,20
122,GOLDBEES,INF204KB17I5,64.49,20
123,CEATLTD,INE482A01020,2847.6,20
124,NSLNISP,INE0NNS01018,46.95,20
125,SGBOCT25V,IN0020170075,8050,10
126,MRF,INE883A01011,123045.6,20
127,SGBJUN28,IN0020200104,8064.9,10
128,SYNGENE,INE398R01022,888.75,20
129,INOXINDIA,INE616N01034,1189.95,20
130,ACC,INE012A01025,2272.75,20
131,GRINDWELL,INE536A01023,2128.7,20
132,SHREECEM,INE070A01015,24418.25,20
133,ITIETF,INF109KC16I6,45.68,20
134,PHARMABEES,INF204KC1089,22.81,20
135,CLEAN,INE227W01023,1393.5,20
136,KROSS,INE0O6601022,198.7,20
137,HCLTECH,INE860A01027,1867.3,9
138,JUBLPHARMA,INE700A01033,1225.85,20
139,TIMKEN,INE325A01013,3408.85,20
140,SGBMAR28X,IN0020190552,8155.5,10
141,SGBSEP31II,IN0020230093,8340.78,10
142,IIFL,INE530B01024,441.35,21.27
143,SBFC,INE423Y01016,84.36,20
144,ARE&M,INE885A01032,1287.85,20
145,ADANIENSOL,INE931S01010,901.95,22.58
146,KAYNES,INE918Z01012,5633,20.08
147,STARCEMENT,INE460H01021,194.96,20
148,SGBJUL25,IN0020170034,7999.99,10
149,ANDHRAPAP,INE435A01051,96.82,20
150,TI,INE133E01013,344.9,20.09
151,EXIDEIND,INE302A01020,436.6,20
152,ABREL,INE055A01016,2709.65,20
153,THERMAX,INE152A01029,5214.95,20
154,NEXT50IETF,INF109KC1NS5,72.73,6.58
155,GOKEX,INE887G01027,857.35,20
156,GILLETTE,INE322A01010,9656.3,20
157,DHAMPURSUG,INE041A01016,194.07,20
158,MOTILALOFS,INE338I01027,973.6,21.33
159,ZAGGLE,INE07K301024,433,100
160,SGBOCT27,IN0020190370,8034.99,10
161,VEEDOL,INE484C01030,1905.65,20
162,JSWSTEEL,INE019A01038,979,10.6
163,TDPOWERSYS,INE419M01027,407.95,20
164,BAJAJHLDNG,INE118A01012,10851.45,20
165,TTML,INE517B01013,70.32,20.21
166,IDEAFORGE,INE349Y01013,624.05,20
167,M&MFIN,INE774D01024,269.6,20
168,MOM30IETF,INF109KC17C7,35.05,7.23
169,KNRCON,INE634I01029,283.65,20
170,NAVKARCORP,INE278M01019,134.82,24.76
171,HATHWAY,INE982F01036,19.02,20
172,RAIN,INE855B01025,154.93,20
173,DISHTV,INE836F01026,12.31,20.68
174,IRFC,INE053F01010,147.4,20.8
175,WIPRO,INE075A01022,573.5,10.72
176,JTLIND,INE391J01024,198.5,20
177,TATATECH,INE142M01025,996.15,20
178,ATUL,INE100A01010,7494.85,20
179,GMRINFRA,INE776C01039,79.49,20
180,NEWGEN,INE619B01017,1280.15,20
181,NIACL,INE470Y01017,184.82,22.35
182,INTERARCH,INE00M901018,1656.7,20
183,DIVISLAB,INE361B01024,5899.95,20
184,ASTERDM,INE914M01019,438.5,20
185,SENCO,INE602W01019,1126.55,20
186,SHARDACROP,INE221J01015,792.95,20
187,SGBAPR28I,IN0020200062,8148.26,10
188,ABSLAMC,INE404A01024,794,20
189,AARTIDRUGS,INE767A01016,478.35,20
190,BANKBEES,INF204KB15I9,532,20
191,SGBAUG29V,IN0020210129,8286.92,10
192,ABDL,INE552Z01027,329.05,20
193,TRENT,INE849A01020,6480.7,14.12
194,EBBETF0430,INF754K01KO2,1429.51,20
195,MFSL,INE180A01020,1208,20
196,GLS,INE03Q201024,1091,20
197,BANSALWIRE,INE0B9K01025,408.75,20
198,FINCABLES,INE235A01022,1204.55,20
199,PVRINOX,INE191H01014,1464,20
200,TATACHEM,INE092A01019,1096.55,20
201,KAJARIACER,INE217B01036,1192,20
202,SILVERBEES,INF204KC1402,88.48,20
203,APLLTD,INE901L01018,1032.05,20
204,CAPLIPOINT,INE475E01026,2012.2,20
205,SGBNV29VII,IN0020210178,8045.57,10
206,POLYCAB,INE455K01017,6708.4,20
207,BSOFT,INE836A01035,569.65,20
208,AJANTPHARM,INE031B01049,2857.3,20
209,PVTBANIETF,INF109KC18U7,25.46,20
210,ACI,INE128X01021,686.8,20
211,HONAUT,INE671A01010,43647.95,20
212,SIEMENS,INE003A01024,7046.05,20
213,HAL,INE066F01020,4443.7,20
214,MAZDOCK,INE249Z01012,4089.65,25.62
215,HINDCOPPER,INE531E01026,273.4,20.54
216,TRIDENT,INE064C01022,32.84,20
217,SGBJUN29II,IN0020210061,8134.44,10
218,AUBANK,INE949L01017,576.05,20
219,MOREPENLAB,INE083A01026,80.28,21.63
220,UPL,INE628A01036,515.15,20
221,SGBJUL27,IN0020190081,8002.1,10
222,MARKSANS,INE750C01026,288.6,20.78
223,SANSTAR,INE08NE01025,118.31,20
224,SAREGAMA,INE979A01025,482.05,20
225,HCC,INE549A01026,37.39,25.68
226,POLICYBZR,INE417T01026,1666.5,20
227,CENTURYPLY,INE348B01021,815.45,20
228,HDFCLIFE,INE795G01014,705.35,9.69
229,BAJAJELEC,INE193E01025,858.9,20
230,ECLERX,INE738I01010,3380.85,20
231,HIKAL,INE475B01022,376.55,20
232,NAUKRI,INE663F01024,7951.5,20
233,APARINDS,INE372A01015,8734.45,20
234,TRITURBINE,INE152M01016,625.35,20
235,SOUTHBANK,INE683A01023,23.79,20
236,ALPHA,INF174KA1IA5,53.15,7.59
237,HOMEFIRST,INE481N01025,1061.3,20
238,PNGJL,INE953R01016,716.7,20
239,LTFOODS,INE818H01020,371.15,20
240,PEL,INE140A01024,1037,20
241,GMMPFAUDLR,INE541A01023,1264.15,20
242,AEROFLEX,INE024001021,186.17,20
243,SUMICHEM,INE258G01013,535.25,20
244,EMCURE,INE168P01015,1434.45,20
245,APLAPOLLO,INE702C01027,1524.7,20
246,GOODLUCK,INE127I01024,947.8,20
247,KTKBANK,INE614B01018,212.33,20
248,ORIENTCEM,INE876N01018,339.4,20
249,POLYPLEX,INE633B01018,1215.55,20
250,KOPRAN,INE082A01010,307.8,20.78
251,FEDFINA,INE007N01010,104.12,20
252,BOMDYEING,INE032A01023,221.06,21.01
253,GIPCL,INE162A01010,205.25,20
254,SGBJUL28IV,IN0020200146,8069,10
255,TRIVENI,INE256C01024,396.15,20
256,PSPPROJECT,INE488V01015,632.15,20
257,SGBOCT25,IN0020170059,8058,10
258,MASTEK,INE759A01021,2954.9,20
259,CARTRADE,INE290S01011,1217.45,20
260,LODHA,INE670K01029,1187.5,20
261,RADICO,INE944F01028,2289.7,20
262,PERSISTENT,INE262H01021,5721.65,20
263,RTNINDIA,INE834M01019,68.93,21.29
264,GALAXYSURF,INE600K01018,2929.35,20
265,SGBD29VIII,IN0020210228,8112.86,10
266,GODIGIT,INE03JT01014,333.85,20
267,SMALLCAP,INF769K01LC3,50.08,6.32
268,HBLPOWER,INE292B01021,539.1,20.96
269,NATCOPHARM,INE987B01026,1395.25,20
270,BANDHANBNK,INE545U01014,175.14,20
271,SGBAUG28V,IN0020200161,8110.78,10
272,MGL,INE002S01010,1401.5,20
273,MAHABANK,INE457A01014,53.35,20
274,GODREJIND,INE233A01035,980.3,20
275,SHRIRAMFIN,INE721A01013,2999.45,13.89
276,FEDERALBNK,INE171A01029,207.73,20
277,LLOYDSENGG,INE093R01011,73.31,24.3
278,BFUTILITIE,INE243D01012,940.15,100
279,SGBMAY25,IN0020170018,7950,10
280,BHARTIHEXA,INE343G01021,1374.8,20
281,HDFCSILVER,INF179KC1DI2,88.71,20
282,ALKYLAMINE,INE150B01039,2017.35,20
283,PETRONET,INE347G01014,326.95,20
284,ESCORTS,INE042A01014,3620.9,20
285,FCL,INE045J01026,370,20
286,BORORENEW,INE666D01022,503.1,20
287,SETFNIF50,INF200KA1FS1,255.2,6
288,SGBN28VIII,IN0020200286,8114.76,10
289,GREENPANEL,INE08ZM01014,364.8,20
290,LIQUIDBETF,INF0QA701854,999.99,5
291,NOCIL,INE163A01018,275.15,20
292,CGPOWER,INE067A01029,727.5,20
293,ACLGATI,INE152B01027,96.03,20
294,PRAKASH,INE603A01013,174.9,21.32
295,CHOLAFIN,INE121A01024,1262.55,20
296,SHARDAMOTR,INE597I01028,2125.85,20
297,SEQUENT,INE807F01027,203.88,100
298,M&M,INE101A01026,2930.6,12.06
299,UNOMINDA,INE405E01023,921.85,20
300,JWL,INE209L01016,470.4,23.08
301,AWL,INE699H01024,327.85,20
302,MMTC,INE123F01029,78.01,24.03
303,ELGIEQUIP,INE285A01027,624.45,20
304,MID150BEES,INF204KB1V68,213.6,6.16
305,PGHH,INE179A01014,15477.2,20
306,SANSERA,INE953O01021,1517.45,20
307,TVSMOTOR,INE494B01023,2460.5,20
308,PNCINFRA,INE195J01029,321.75,20
309,SDBL,INE480C01038,107.59,20
310,GAEL,INE036B01030,130.85,20
311,SRF,INE647A01010,2294.2,20
312,CHALET,INE427F01016,885.85,20
313,BANKINDIA,INE084A01016,112.2,20
314,ZYDUSLIFE,INE010B01027,967.75,20
315,GABRIEL,INE524A01029,441.05,20
316,CANBK,INE476A01022,103.89,20
317,KARURVYSYA,INE036D01028,226.97,20
318,ADANIENT,INE423A01024,2903.65,19.31
319,GODFRYPHLP,INE260B01028,6636.15,23.33
320,SOBHA,INE671H01015,1614.55,20
321,PGHL,INE199A01012,5466,20
322,CDSL,INE736A01011,1554.25,20
323,MUTHOOTFIN,INE414G01012,1817.15,20
324,MAHLIFE,INE813A01018,496.75,20
325,JKTYRE,INE573A01042,375.3,20
326,UBL,INE686F01025,1911.8,20
327,TIPSMUSIC,INE716B01029,887.45,20
328,WESTLIFE,INE274F01020,740.5,20
329,COFORGE,INE591G01017,8066.9,20
330,AAVAS,INE216P01012,1656.3,20
331,ENGINERSIN,INE510A01028,189.33,21.37
332,KELLTONTEC,INE164B01022,151.61,22.58
333,AFFLE,INE00WC01027,1597.6,20
334,VAIBHAVGBL,INE884A01027,283.8,20
335,WSTCSTPAPR,INE976A01021,549.05,20
336,KPRMILL,INE930H01031,930.2,20
337,LIQUIDSHRI,INF680P01422,1022.01,5
338,CYIENTDLM,INE055S01018,650.2,20
339,MHRIL,INE998I01010,369.8,20
340,ONGC,INE213A01029,256.9,13.89
341,GODREJCP,INE102D01028,1220.85,20
342,ANGELONE,INE732I01013,2779.25,21.61
343,MOGSEC,INF247L01AK4,57.84,80
344,HEROMOTOCO,INE158A01026,4757.5,10.03
345,IONEXCHANG,INE570A01022,646.65,20
346,GODREJPROP,INE484J01027,2678.65,20
347,RBA,INE07T201019,89.2,20
348,EVEREADY,INE128A01029,390.5,20
349,IGL,INE203G01027,440.95,20
350,GICRE,INE481Y01014,367.9,20
351,APOLLOHOSP,INE437A01024,7155.45,9.27
352,KEC,INE389H01022,996.75,20
353,SAIL,INE114A01011,115.89,20
354,SPIC,INE147A01011,78.69,20
355,MASFIN,INE348L01012,297,20
356,LICHSGFIN,INE115A01026,625.95,20
357,INDIGO,INE646L01027,4011.6,20
358,TATASTEEL,INE081A01020,145.01,11.69
359,SGBMAY29I,IN0020210053,8084.1,10
360,IDBI,INE008A01015,81.61,20
361,SGBJAN26,IN0020170166,7848.5,10
362,ZENSARTECH,INE520A01027,747.1,20
363,FIEMIND,INE737H01014,1561.75,20
364,MEDPLUS,INE804L01022,674.95,20
365,CARYSIL,INE482D01024,795.7,20
366,YATHARTH,INE0JO301016,612.75,20
367,SHK,INE500L01026,297.45,20.24
368,NUVOCO,INE118D01016,344.4,20
369,CUB,INE491A01021,174.3,20
370,FIVESTAR,INE128S01021,633.3,20
371,UTKARSHBNK,INE735W01017,39.55,20
372,RVNL,INE415G01027,436.55,25.17
373,SATIN,INE836B01017,153.84,20
374,BAJAJFINSV,INE918I01026,1717.45,9.46
375,NEULANDLAB,INE794A01010,13800.65,23.69
376,BEML,INE258A01016,4094.5,22.29
377,GPPL,INE517F01014,182.73,20
378,SUNDARMFIN,INE660A01013,4278.2,20
379,EBBETF0425,INF754K01LD3,1252.4,20
380,RBLBANK,INE976G01028,161.88,20
381,OLECTRA,INE260D01016,1561.9,20
382,HONASA,INE0J5401028,380.35,20
383,MINDACORP,INE842C01021,499.5,20
384,VINATIORGA,INE410B01037,1856,20
385,RELIANCE,INE002A01018,1272.7,9
386,IMAGICAA,INE172N01012,73.95,21.28
387,ANURAS,INE930P01018,737.65,20
388,AHLUCONT,INE758C01029,1031.9,20
389,SIGNATURE,INE903U01023,1283.15,20
390,DEEPAKFERT,INE501A01019,1281.1,20
391,HAPPSTMNDS,INE419U01012,762.65,20
392,UNIPARTS,INE244O01017,439.5,20
393,SFL,INE916U01025,836.35,20
394,WELSPUNLIV,INE192B01031,156.97,20
395,SUVENPHAR,INE03QK01018,1250.6,20
396,KOTAKBANK,INE237A01028,1744,9
397,INFY,INE009A01021,1860.1,9.16
398,UNIECOM,INE00U401027,196.98,20
399,LIQUID,INF769K01KS1,999.99,5
400,WCIL,INE0CJF01024,129.28,20
401,SHAREINDIA,INE932X01026,278.65,20
402,VARROC,INE665L01035,531.15,20
403,KANSAINER,INE531A01024,268.25,20
404,SBIN,INE062A01020,847.65,11.02
405,ENTERO,INE010601016,1478.1,20
406,DELTACORP,INE124G01033,120.16,20
407,LINDEINDIA,INE473A01011,7316.45,20
408,CAMLINFINE,INE052I01032,116.53,20
409,PRESTIGE,INE811K01011,1612.25,20
410,GRASIM,INE047A01021,2519.5,9.19
411,NHPC,INE848E01016,81.08,20
412,SHILPAMED,INE790G01031,894,20
413,TECHM,INE669C01036,1704.15,10.28
414,SGBDEC2513,IN0020170158,8250,10
415,REDINGTON,INE891D01026,191.4,20
416,ALKEM,INE540L01014,5623.85,20
417,NTPC,INE733E01010,392.55,11.83
418,JIOFIN,INE758E01017,312,20
419,PIDILITIND,INE318A01026,3099.65,20
420,RENUKA,INE087H01022,41.88,20
421,GANECOS,INE845D01014,2284,20
422,LICI,INE0J1Y01017,918.45,20
423,PPLPHARMA,INE0DK501011,269.7,20
424,JINDALSAW,INE324A01032,304.4,20
425,JBCHEPHARM,INE572A01036,1779.85,20
426,UNITDSPR,INE854D01024,1475.85,20
427,SGBNOV26,IN0020180314,8001,10
428,SGBSEP28VI,IN0020200195,8121.66,10
429,RELAXO,INE131B01039,738.65,20
430,SGBDEC25,IN0020170125,8150,10
431,JAMNAAUTO,INE039C01032,108.45,20
432,MANGLMCEM,INE347A01017,856.65,20
433,BAJAJHFL,INE377Y01014,132.92,20
434,CMSINFO,INE925R01014,517.5,20
435,MUTHOOTMF,INE046W01019,200.19,20
436,ARVINDFASN,INE955V01021,584.25,20
437,SBICARD,INE018E01016,692.55,20
438,TEGA,INE011K01018,2197.75,20
439,LOWVOLIETF,INF109KC19U5,21.34,6.85
440,PHOENIXLTD,INE211B01039,1462.35,20
441,AUROPHARMA,INE406A01037,1289.05,20
442,CERA,INE739E01017,6924.9,20
443,VPRPL,INE0AE001013,287.5,20.29
444,GATEWAY,INE079J01017,88.67,20
445,SUPRAJIT,INE399C01030,502.9,20
446,ORIENTPPR,INE592A01026,38.68,20
447,TBOTEK,INE673O01025,1681.1,20
448,AVANTEL,INE005B01027,162.9,20
449,HINDUNILVR,INE030A01027,2491.05,9
450,LUPIN,INE326A01037,2084.9,20
451,TIRUMALCHM,INE338A01024,325.4,20
452,ITBEES,INF204KB15V2,45.85,20
453,ALPL30IETF,INF109KC17V7,28.88,6
454,VRLLOG,INE366I01010,550.95,20
455,SETFGOLD,INF200KA16D8,66.46,20
456,MIDCAPETF,INF769K01IC9,21.02,6.31
457,SUDARSCHEM,INE659A01023,1019.7,20
458,KSB,INE999A01023,830.3,20
459,LAURUSLABS,INE947Q01028,494.95,20
460,SUPREMEIND,INE195A01028,4633.05,20
461,LTIM,INE214T01019,5974.6,20
462,SYMPHONY,INE225D01027,1488.65,20
463,SGBOCT26,IN0020180249,8080,10
464,HINDOILEXP,INE345A01011,202.88,20
465,MON100,INF247L01AP3,175.43,6.92
466,VIPIND,INE054A01027,465.15,20
467,SUPRIYA,INE07RO01027,637.05,20
468,PTC,INE877F01012,179.67,20
469,HDFCAMC,INE127D01025,4450.05,20
470,JUSTDIAL,INE599M01018,1116.6,20
471,GOLD1,INF174KA1HJ8,64.98,20
472,ACE,INE731H01025,1340.55,20.47
473,SGBJ28VIII,IN0020190537,8440,10
474,LIQUIDETF,INF740KA1EU7,1000,5
475,UJJIVANSFB,INE551W01018,35.8,20
476,KALYANKJIL,INE303R01014,700.2,20
477,SYRMA,INE0DYJ01015,550.55,20
478,SPANDANA,INE572J01011,374.8,20
479,BALRAMCHIN,INE119A01028,573.9,20
480,PATELENG,INE244B01030,50.21,21.26
481,TATAELXSI,INE670A01012,6524.9,20
482,SGBMAR31IV,IN0020220169,8169.75,10
483,DBL,INE917M01012,484.9,20
484,SGBJAN30IX,IN0020210236,8200,10
485,PNBHOUSING,INE572E01012,966.85,20
486,PSUBNKBEES,INF204KB16I7,76.42,20
487,ADANIPORTS,INE742F01042,1347.9,16.27
488,HINDZINC,INE267A01025,506.1,20
489,ORCHPHARMA,INE191A01027,1452.7,20.02
490,NYKAA,INE388Y01029,182.84,20
491,JISLJALEQS,INE175A01038,67.36,22.85
492,J&KBANK,INE168A01041,101.5,20
493,SGBSEP29VI,IN0020210145,8060.71,10
494,PSB,INE608A01012,51.65,20.47
495,KIMS,INE967H01025,562.95,20
496,VIJAYA,INE043W01024,1071.5,20
497,BANCOINDIA,INE213C01025,739.3,20
498,METROPOLIS,INE112L01020,2154.8,20
499,TTKPRESTIG,INE690A01028,860.95,20
500,HGINFRA,INE926X01010,1282.5,20
501,PCBL,INE602A01031,413.25,20
502,TATACOMM,INE151A01013,1767.95,20
503,PITTIENG,INE450D01021,1318.6,20
504,GROWWLIQID,INF666M01IP5,100.9,5
505,ATGL,INE399L01023,701.8,20.48
506,DATAPATTNS,INE0IX101010,2182.25,20.34
507,RAINBOW,INE961O01016,1576,20
508,TEXRAIL,INE621L01012,211.41,22.63
509,SUNDRMFAST,INE387A01021,1249.25,20
510,ASHOKLEY,INE208A01029,224.34,20
511,AMBER,INE371P01015,6047.75,20
512,VESUVIUS,INE386A01015,5587.25,20
513,GSPL,INE246F01010,382.6,20
514,SGBDC27VII,IN0020190461,8300,10
515,TATAMOTORS,INE155A01022,804.7,11.87
516,SGBNOV25IX,IN0020170117,8200,10
517,ASKAUTOLTD,INE491J01022,435.05,20
518,FORCEMOT,INE451A01017,7007.15,23.48
519,BATAINDIA,INE176A01028,1330.9,20
520,INFIBEAM,INE483S01020,27.71,20
521,ORIENTELEC,INE142Z01019,242.28,20
522,CSBBANK,INE679A01013,315.3,20
523,MOLDTKPAC,INE893J01029,695,20
524,JKCEMENT,INE823G01014,4066.4,20
525,WABAG,INE956G01038,1797.3,20.22
526,KRN,INE0Q3J01015,625,20
527,AVANTIFEED,INE871C01038,595.1,20
528,ASHOKA,INE442H01029,232.1,20
529,RATNAMANI,INE703B01027,3608.8,20
530,POLYMED,INE205C01021,2731.85,20
531,COROMANDEL,INE169A01031,1737.25,20
532,CIEINDIA,INE536H01010,474.9,20
533,SGBDEC26,IN0020180389,8250,10
534,GLENMARK,INE935A01035,1634.2,20
535,SAMHI,INE08U801020,189.08,20
536,LT,INE018A01030,3628.85,10.56
537,STARHEALTH,INE575P01011,479.2,20
538,AXISBANK,INE238A01034,1171,9.81
539,RAILTEL,INE0DD101019,394.55,23.88
540,JSWENERGY,INE121E01018,739.25,20
541,ELECTCAST,INE086A01029,145.84,21.79
542,CAPACITE,INE264T01014,360.8,20
543,BSE,INE118H01025,4623.15,23.34
544,IPCALAB,INE571A01038,1531.3,20
545,FDC,INE258B01022,514.15,20
546,CENTRALBK,INE483A01010,55.69,20
547,DBREALTY,INE879I01012,164.2,24.94
548,HINDPETRO,INE094A01015,380.95,20
549,BAJFINANCE,INE296A01024,6778.8,10.34
550,NLCINDIA,INE589A01014,247.6,20.73
551,SURYAROSNI,INE335A01020,682.8,20
552,LTGILTBEES,INF204KB1882,26.92,10
553,KESORAMIND,INE087A01019,210.55,20
554,INGERRAND,INE177A01018,4274.75,20
555,ABBOTINDIA,INE358A01014,28724.3,20
556,PARADEEP,INE088F01024,106.81,20
557,DEN,INE947J01015,45.73,20
558,SCI,INE109A01011,227.32,22.42
559,IOC,INE242A01010,139.43,20
560,OBEROIRLTY,INE093I01010,2012.75,20
561,BALKRISIND,INE787D01026,2782.55,20
562,IEX,INE022Q01020,169.38,20
563,EMBDL,INE069I01010,122.01,23.61
564,ENDURANCE,INE913H01037,2517.5,20
565,MIDHANI,INE099Z01011,325.6,20
566,DREAMFOLKS,INE0JS101016,439.9,20
567,ANUP,INE294Z01018,3394.55,20.93
568,STYLEBAAZA,INE01FR01028,337.9,20
569,INDHOTEL,INE053A01029,729.75,20
570,AUTOBEES,INF204KC1337,242.61,20
571,GENESYS,INE727B01026,761.3,23.86
572,PNB,INE160A01022,105.14,20
573,ISGEC,INE858B01029,1359.4,20
574,FSL,INE684F01012,358.6,20
575,ULTRACEMCO,INE481G01011,10970.45,9
576,ASTRAZEN,INE203A01020,7256.45,20
577,PRINCEPIPE,INE689W01016,450.95,20
578,BANKBARODA,INE028A01039,258.35,20
579,ICICIGI,INE765G01017,1921.1,20
580,GHCL,INE539A01019,586.05,20
581,SUNPHARMA,INE044A01036,1794.6,9
582,LIQUIDCASE,INF0R8F01034,105.31,5
583,RAMCOCEM,INE331A01037,870.45,20
584,GLAND,INE068V01023,1818.1,20
585,BEL,INE263A01024,299.75,14.98
586,SKIPPER,INE439E01022,571.75,26.06
587,BCLIND,INE412G01024,55.59,20
588,CONCOR,INE111A01025,829.9,20
589,SWARAJENG,INE277A01016,3082,20
590,SGBDEC25XI,IN0020170133,8060.4,10
591,INDGN,INE065X01017,671.65,20
592,SAMMAANCAP,INE148I01020,140.43,20
593,FMCGIETF,INF109KC19V3,60.88,20
594,GAIL,INE129A01019,202.93,20
595,REDTAPE,INE0LXT01019,933.3,20
596,PATANJALI,INE619A01035,1856.8,20
597,CREDITACC,INE741K01010,917.35,20
598,DELHIVERY,INE148O01028,343.75,20
599,ABFRL,INE647O01011,298.2,20
600,FINPIPE,INE183A01024,281.55,20
601,SGBJU29III,IN0020210087,8076.66,10
602,IOB,INE565A01014,52.61,20.55
603,TMB,INE668A01016,442.05,20
604,SCHAEFFLER,INE513A01022,3513.8,20
605,ICICIPRULI,INE726G01019,704.3,20
